x,y,z,w
0.2638933022465409,0.1991870406432936,-0.055794023501357336,0.942110330487206
0.26328840277846643,0.20237313855838093,-0.056590022020660484,0.9415529189376961
0.2632358547507547,0.19881649331951523,-0.05553513153673961,0.9423877842602629
0.26413521579436144,0.19026207193254657,-0.0532342540339996,0.9440333923959704
0.2653876239120327,0.18665369734963735,-0.05244933413903347,0.9444463318200815
0.2667086763711293,0.18087641753943814,-0.05103412840869269,0.9452754737451005
0.2661647000784888,0.17540327421528268,-0.049322432451646796,0.946550231886158
0.26599746314326733,0.1732887830609981,-0.048673065423417,0.9470202109611349
0.2665474906372834,0.17326331535955158,-0.04877453762833843,0.9468649868195179
0.2673296222104616,0.17374974611256802,-0.04907183747827374,0.9465399376577492
0.2677354394660076,0.17631078258627078,-0.049904058267022926,0.9459079381029859
0.26745833677826136,0.17833424748979243,-0.05044212176984043,0.9455784084947225
0.2664494796166111,0.18064013592847003,-0.05091120289747839,0.9454003731347439
0.26641390792520653,0.18377376186760117,-0.05182274511700492,0.9447567079420965
0.26580540045419554,0.18777928960004994,-0.05286906880109934,0.9440822469736363
0.26652575417422075,0.1946692351339651,-0.0550580835676596,0.9423568956017017
0.26636218342671647,0.20410796566517786,-0.057822207340151,0.9402381176757766
0.26414951331595965,0.21529796470246781,-0.060617737181736776,0.9381883131594011
0.2600778364511651,0.22996988705992513,-0.06392552370533965,0.9356211292246046
0.25740229959522737,0.24492612328105326,-0.06762263064281182,0.9322995388406824
0.2564579062233416,0.25483840693127363,-0.07029709851315524,0.9297015900970064
0.25443023009154636,0.2634071095211537,-0.0722403037467592,0.9277194032593313
0.25309124665816607,0.2711492650848089,-0.07413334676574075,0.9257035939253417
0.24894689349915863,0.2792617484010297,-0.07521289172700714,0.9243275074426706
0.24067432866632799,0.2879057503151682,-0.07500026523391069,0.9238837084131939
0.23767007482850241,0.29392486183585087,-0.07570886529373078,0.922707580353454
0.2334053757977198,0.30045802842854485,-0.07608935235521859,0.9216600860185497
0.2309042051308707,0.3094542031038788,-0.07773760807501531,0.9191725673261792
0.23151325862126926,0.31827105190185034,-0.08046138833265769,0.9157680457361637
0.2377744277228344,0.3212207794268193,-0.08367069247514743,0.9128415785919453
0.2465191549261169,0.3173782232251825,-0.08582073420836148,0.9116656027606159
0.25508251181657027,0.3106159283220228,-0.0869223162556072,0.9115345128818533
0.2584152977768382,0.3055043779803689,-0.08653052548042359,0.9123601685024494
0.25993498965210055,0.2988931282168997,-0.0849786683716793,0.9142621751888539
0.2612321359349708,0.2914415391562191,-0.08307292116528812,0.9164706706590084
0.26277818471861886,0.28336023127824217,-0.08104660822855109,0.9187415590145993
0.26183195126054826,0.2785916665607142,-0.0792332335801238,0.9206263125277571
0.25592718908367845,0.28005184838191766,-0.07773883391384653,0.9219701241403183
0.2482425893198219,0.2863173838719262,-0.07707217445612995,0.9222027176630583
0.23657874823958666,0.2989392590724871,-0.07676494017733024,0.9212887491042935
0.22569240680085625,0.31185344312172436,-0.0765233505888728,0.9197578726709627
0.21688694384141258,0.32629101243588743,-0.07718988142931317,0.9168074776089167
0.20940975868544232,0.3404493095814602,-0.0780598464206506,0.9133172947829228
0.20775688206469672,0.3501408431099513,-0.07995089508197183,0.9098606059812677
0.20649056454672865,0.35890520482581795,-0.08174844291365416,0.9065681953296751
0.2002540338118206,0.36362641440118576,-0.0803540238512129,0.906210452126188
0.19325147113387023,0.36477114913353514,-0.0776774781114305,0.9075032160045734
0.19179176254662184,0.36450486079277444,-0.07699419025115574,0.9079779848351331
0.1974778829011244,0.3640143162475311,-0.07927663579564322,0.906758665990382
0.21402217075611982,0.3627725768573322,-0.08599283116899697,0.9028819418355147
0.22524190981539752,0.3619554117007208,-0.09058340209879454,0.9000272269589861
0.2319576787478402,0.36145448880235737,-0.09334054375359453,0.8982392947796949
0.24230272473029127,0.3610682347094603,-0.09773084099559431,0.8951914891185935
0.25521781086061174,0.35961424533432834,-0.10293884940477012,0.8915969138884234
0.2634635650557614,0.3560920915289805,-0.10537400308464265,0.8903267331224771
0.26798811846058834,0.3425703008870624,-0.10262182425199674,0.8945930463072546
0.2695287811208568,0.32561134045521956,-0.09740209325248671,0.9010240414908441
0.2696395456929107,0.30267903171236005,-0.08971133913183706,0.9097427080176907
0.2659239223524881,0.27954500112226427,-0.08088809043097943,0.9190191383723469
0.2633419870857828,0.26066049029931015,-0.07413983283137202,0.9258565719496573
0.22608586719046153,0.3552703231763457,-0.08898570293371658,0.9026348778993112
0.22638876603928448,0.35523060941091666,-0.08910204560525099,0.9025631092714341
0.22906692804873957,0.3487513366489315,-0.0883232652700957,0.9044887221363933
0.22986749112073118,0.3222276728849743,-0.08097227956971607,0.9147533838659895
0.23320980241231815,0.29891144125203123,-0.07558557389838916,0.9222537391444353
0.2494179398285902,0.279384952842946,-0.07540311327567206,0.9241477749391289
0.2790225631177143,0.2608485637277058,-0.07904357676187027,0.9207912624721765
0.3157027832723694,0.2514131523641618,-0.08714665292930737,0.9107846289522089
0.32515743268095343,0.2520342549063493,-0.09035711254613278,0.9069658045033772
0.3495204317749867,0.2861070091996208,-0.11299569369812267,0.8849916498274745
0.34971037597325216,0.3468963796870722,-0.14127144342762502,0.8587245972769877
0.331308889657332,0.39041492072942524,-0.15303528118892412,0.8452164290980679
0.31711980427856024,0.4119127635532646,-0.1555089995188241,0.8399880094530484
0.3036474028343087,0.4118829522150507,-0.1477718172033327,0.8463534595350918
0.2558374841881638,0.41092446615256756,-0.12131503084705918,0.8665857880741383
0.21197821310950893,0.4090983011872045,-0.0983147068616483,0.882064643632966
0.18292556590560913,0.4053963149028741,-0.08315626316464138,0.8917831020476757
0.1650668419043554,0.4006786002104427,-0.073633655425478,0.8982136059010711
0.152815647154082,0.3936330973306666,-0.06653893948932563,0.9040314885015792
0.14414865743600322,0.38912229355632477,-0.06179262147888401,0.9077371189654143
0.14449035321766407,0.3758538756530493,-0.05945538264952121,0.9134119878004755
0.15465605458155937,0.3315571569583141,-0.05519421089299793,0.9290344210710844
0.177792495342516,0.2857362642968976,-0.05403756308785544,0.9401194379657624
0.21732334360600428,0.24172792046315436,-0.05564619204894957,0.9440559719121092
0.23639610366186345,0.21182557658250423,-0.05288783045804317,0.9468102685693794
0.2455674225055849,0.1877392016933989,-0.04853999202502605,0.9497865561933899
0.25172034839938234,0.17645209984760274,-0.04673313700495965,0.9504301850040018
0.252576626697938,0.177041639653659,-0.04706627562146458,0.9500768764546155
0.2540794834757844,0.17655484898298146,-0.047231971577974194,0.949758465210041
0.2541695745282186,0.17668631520528888,-0.04728645374752537,0.9497071994542869
0.2546182058762157,0.17688370661558672,-0.047431037081875745,0.9495430586822516
0.2623322691388382,0.17695981631259325,-0.049002408741784735,0.9473466988999247
0.27033425174158987,0.17712474969048342,-0.05067103600776272,0.9449754819529967
0.27015451638348964,0.1773223710480095,-0.05069313813350806,0.9449886347198532
0.2700016913904793,0.17758027267263812,-0.05073853476136487,0.9449814466401242
0.26885823505385886,0.17841250538022302,-0.050751384710642326,0.9451500009615554
0.25904960037413843,0.18262020643045565,-0.04994866017812857,0.9471263358685086
0.24799632328615231,0.18466174190872442,-0.04821712754647157,0.9497752225252842
0.247412600710695,0.18805351473189763,-0.04901578624272912,0.9492209085905964
0.24557652540200334,0.22163431338934725,-0.057783705217449625,0.9419296389387345
0.24156889690630443,0.25276466300389416,-0.06533251272357139,0.9346048127231229
0.23904293931513665,0.2777327803123736,-0.07156522472849712,0.9276860430733549
0.23087407527867546,0.29990114145534075,-0.0750510753932721,0.9225637120547902
0.22457485024121265,0.31300767987448147,-0.07643550223904066,0.919646640278861
0.22069276555546896,0.3272287004501542,-0.07888953806906167,0.915419314640254
0.20707099932631573,0.36660886006567694,-0.08405609683635566,0.9031357138016319
0.20343256965051004,0.4182969844050396,-0.0967059451657775,0.879937942478124
0.2110244852342737,0.43118059117643975,-0.10446589175199597,0.8709987611270213
0.21319917413233722,0.42811437407850467,-0.10467689935715624,0.8719558140167605
0.21340053033623654,0.4267352579258666,-0.1043586905737296,0.8726204770671462
0.2181794904661957,0.408540630286388,-0.10123484812147182,0.8804792836125871
0.2285471777282245,0.3387454152062359,-0.08519665860227031,0.9087129693100162
0.2343413834427659,0.2977692768279462,-0.07565580361530523,0.9223306203107511
0.23568071810769695,0.29643078883756574,-0.07573936209024217,0.9224136466746045
0.24077385564207845,0.2807841730221333,-0.07299172707180913,0.9262075395928273
0.24928244885550693,0.26409040763131986,-0.07086234510669832,0.9290280110608636
0.25167075774266356,0.27017520154844793,-0.073394520012437,0.9264342581088164
0.2480031174534805,0.2920388730471907,-0.07869594054653921,0.9203340150750583
0.2459412433885373,0.29828581025295103,-0.07984555774694457,0.9187835257068556
0.245398154255852,0.2999370803788876,-0.08014680279772994,0.9183648423708911
0.2451833496373747,0.30049760353278454,-0.08023798859405008,0.9182310060752857
0.2443734784289968,0.3023394677537594,-0.08049922783189169,0.9178193305860121
0.24226553365557313,0.30579771627553953,-0.08077144919789242,0.9172083410641866
0.2411928126723056,0.30879571389339266,-0.08127004846517522,0.9164422586386772
0.2395754963493809,0.3108714568531261,-0.0812925321952266,0.9161626728219453
0.2386901545188072,0.31280662948488075,-0.08153628688588835,0.9157133048104951
0.23765504400947207,0.31390346758348775,-0.08147632333998193,0.9156125282186329
0.23807740454948637,0.3140561128028866,-0.08167686662086118,0.9154325736574589
0.23819523860555525,0.31440926256882173,-0.08182393149888674,0.9152675500369485
0.2384685589332577,0.3149557830981245,-0.08208555458070696,0.9149850068840039
0.2395067381215342,0.3147485618188551,-0.08240929807567143,0.9147560181917475
0.23985417172066337,0.3146133586108298,-0.08249812927911965,0.9147034872335699
0.2394611658486802,0.31447363953513546,-0.08231127439885412,0.91487132111284
0.23949432781623756,0.314402595512074,-0.08230258949231004,0.9148878393781283
0.240523918073657,0.31415372643310174,-0.08261015670742367,0.9146754850828066
0.241298183348686,0.3142278791025642,-0.08291897987127107,0.9144181043070155
0.24179804414051048,0.31427045319159247,-0.08311697545682446,0.9142534421545726
0.24189902651885173,0.31425175059830623,-0.08314884763788871,0.9142302594815067
0.2423206046504311,0.31431127535502945,-0.0833230220952276,0.9140822833506088
0.24298034687226538,0.3142428925866428,-0.08354743202802556,0.9139101608441257
0.24294607007926525,0.3142559949488933,-0.08353863451862058,0.9139155722573538
0.243526681883363,0.3144760224056244,-0.08382039497071783,0.9136595251677561
0.2437534058721564,0.3145227001140368,-0.08391874349195728,0.9135739667533388
0.24374708115607158,0.3144929342997222,-0.08390743278062562,0.9135869402676523
0.244835439316084,0.3117673637743015,-0.08348940078917735,0.9142681436515147
0.2472924874708084,0.3022432949957257,-0.08150944082109586,0.91697962208964
0.2511640200264977,0.29264811226675463,-0.07996608943626482,0.91917307509038
0.25404109248723905,0.28851875817640715,-0.07969416041994837,0.9197113081305424
0.2566988850949338,0.28630106004701444,-0.07991451427707019,0.9196472453146554
0.26853765154360554,0.2781665027479344,-0.08131389917189552,0.9186397423657935
0.28821020376795414,0.26953978864071815,-0.08490834453076594,0.9149173480771889
0.30107553026213973,0.2656029736773897,-0.08771582618539821,0.9116548246390803
0.30362850788473944,0.26488021075457263,-0.08828588270006614,0.910963120036245
0.27342210932609917,0.2585581567135891,-0.0765663868285546,0.9233231385254883
0.2669663590215656,0.25956042672312657,-0.07490701763064833,0.9250655580767013
0.2672836066522022,0.26010666826578593,-0.07517554745643447,0.9247986979896158
0.26714911456912604,0.26051216329540483,-0.07526155269363184,0.9247164225027174
0.2668762205249318,0.27447764731914814,-0.07958812640045698,0.9203829823375367
0.23434211227450907,0.3588402325008054,-0.09357585310973682,0.8986439905036222
0.21788929110235344,0.4075278378278907,-0.10078168760918363,0.8810722840158367
0.24608390106618533,0.3532974326516456,-0.09688619571245098,0.8973498218633426
0.24715258548706268,0.35234560953156485,-0.09703785738271532,0.8974139653278537
0.24427096750149915,0.33438356310784234,-0.09017940977278556,0.9057521742795969
0.24087652325598402,0.31415677848241824,-0.08274163006106337,0.9145697577180739
0.24136348515344894,0.2967151815972573,-0.07778614747962961,0.9206807722031372
0.2418521534188168,0.2858439516518672,-0.07479932862252486,0.9242325636052572
0.23424671635489167,0.29483708182643864,-0.07479656729262063,0.9233661487071428
0.21028170838982596,0.3115403655840584,-0.07090289180333043,0.9239572412521765
0.20418202951726108,0.3143365348649865,-0.06942405246032167,0.9244904232123079
0.1875499339522647,0.3156589016595297,-0.06379762995049003,0.9279624682552096
0.1727548980968199,0.3208709104676091,-0.05964779671338945,0.9293221961981125
0.16556092985697446,0.3249783520084558,-0.057896093466924654,0.9293151734433435
0.16590676754109906,0.32598262409725776,-0.0582235091479253,0.9288812067499435
0.17028346070952938,0.3161481956864502,-0.05779295678872076,0.931511586357682
0.1888767125897258,0.30175362989099047,-0.06112058216344819,0.9324883960269482
0.20254635492226242,0.29827503936806665,-0.0649284059415775,0.9304790578511528
0.2093111375981297,0.29951486056706395,-0.06752697317548807,0.9283963614053138
0.2089814278412473,0.30473250893075365,-0.06872188859702535,0.9266834210483427
0.19370958072701466,0.326755904735112,-0.06861355626214288,0.9224962639232553
0.1694159135418837,0.3523784358900612,-0.06502429020615172,0.9180955984218796
0.1569375566883134,0.37313488976515,-0.06419866495611722,0.9121510229992094
0.14387572352901803,0.3895948555123343,-0.061761223540131326,0.9075798455255334
0.11270611691453515,0.40031184419070936,-0.0496855113090921,0.9080633835678182
0.08750119821150312,0.40597545393482265,-0.039086233448037765,0.9088452769689742
0.0661231634117495,0.4020334438933442,-0.029124237646170233,0.9127697497360491
0.05804987327604756,0.3983034019394111,-0.025267529078621287,0.9150662075447807
0.05972752872855424,0.3967565419614989,-0.02588133823681286,0.9156129231579275
0.06380277558352915,0.3896847695399681,-0.02707392005845034,0.9183365336678535
0.07643183607259665,0.3674902851838183,-0.030319950629730398,0.9263853222735657
0.08840835293269374,0.34811025436044046,-0.03299680194381227,0.9326920311669434
0.09096783133159406,0.33945439551222995,-0.03300383753679505,0.9356315053150456
0.07727554125194905,0.3497366594727361,-0.02896046547986666,0.9332063283027282
0.07659268616537711,0.37447787500371066,-0.031056706962767515,0.9235449975563217
0.10786583754910992,0.3832689446279429,-0.045122620972297765,0.916206213824269
0.149069618142137,0.3888071599157144,-0.0639071331720538,0.906930603560693
0.19791354281895937,0.3921293772757051,-0.08679347084491165,0.8941653507405156
0.21569991277696565,0.40633936089989986,-0.09933704143845,0.8823230834619064
0.21920315353065667,0.430454478264623,-0.10860243104836874,0.8688293454957255
0.2161451207405329,0.44845610610041137,-0.11272166066667484,0.859919900280174
0.21772196982045208,0.4572376689144983,-0.11651892018197312,0.8543735712337811
0.24412888450509415,0.019072407325679025,-0.004802390344851983,0.9695433296537487
0.24186491121801204,0.03540649754584178,-0.008831870654479719,0.9696235056524682
0.24726991748479946,0.03274245765194132,-0.00836078362221666,0.9683571741207858
0.25716912178362655,0.018418074716118994,-0.004902365740974771,0.9661784432158127
0.23228243756301345,0.4535245866878945,-0.12371773563986271,0.8515011687352544
0.24110846418850965,0.42640586940714176,-0.11904277002348206,0.863639717669894
0.24032169100029613,0.4021730889477264,-0.1102625405775311,0.8765526016768136
0.23155222516807572,0.37260872136505857,-0.09656961595183915,0.8934319319664612
0.22858845844285572,0.346064062475437,-0.08733913064408337,0.9057366380952311
0.2271011173880474,0.31914116858373276,-0.07906404129548494,0.9166912644779243
0.2291877994530754,0.2987206474336391,-0.0741391890480103,0.9234404734610606
0.2317856526613848,0.28050336082594224,-0.06999973619288377,0.928812851288468
0.23671756722869536,0.25830039126498255,-0.06544216045230361,0.9343249032713513
0.23506991287374016,0.23768190990366034,-0.05940048625062909,0.9405961024793104
0.23649833078288846,0.20768631856852668,-0.05182479189969741,0.9477600559007079
0.23496479412896606,0.1782627222142101,-0.04388166352781877,0.9545094797825443
0.236946768566141,0.15839876441364087,-0.03918892822612565,0.9577214042730711
0.2361563254670156,0.14215929626203438,-0.03494790578456659,0.9606245719892206
0.23508760888429245,0.11845069912936432,-0.02887728776017982,0.9642973349939564
0.2319228589843714,0.10183856064022975,-0.024422678379238675,0.967080259248438
0.2327417610816778,0.09414832759982243,-0.02264349985872083,0.9677058628389641
0.23067750916123833,0.09929693228872055,-0.023671069237763787,0.9676609357033884
0.23215740826463704,0.11431784986075452,-0.027486768177133337,0.9655458790581819
0.2390569915698293,0.1429037745602197,-0.03559400266662894,0.9597725423099958
0.23777945352690225,0.16946869249863467,-0.04217327074989978,0.9554908209802472
0.23289679596573684,0.18217207362067125,-0.04446133924552585,0.9542513334201493
0.23278075799141926,0.185037414531309,-0.045164484177862695,0.95369515218515
0.23362748715285014,0.18722465591439777,-0.045896779925073516,0.9530260285306429
0.23372680618746022,0.1930335455076708,-0.0474034677821032,0.9517682184336577
0.22916077077632604,0.20565843493851152,-0.04960300479696816,0.9501207771599115
0.2289271131233993,0.23052211244711276,-0.055897346118865286,0.9441013818689045
0.23464653804925023,0.24251895673148938,-0.06057777797499842,0.9393912340569203
0.2390296995012384,0.24571564968775697,-0.06266115935197848,0.9373164894332848
0.2391365630238498,0.24790745056479938,-0.0632920543467178,0.9366694806793772
0.2394247886782608,0.24654372854640214,-0.06299917220275855,0.9369754878237613
0.24036751099235146,0.2435200057706286,-0.062432414247053335,0.9375626166289371
0.25746997474731037,0.21399568091331855,-0.0585850614723723,0.9404694844737617
0.30113930419578655,0.1879946133772803,-0.06068491251618196,0.9328936092623359
0.3397401207242906,0.18391225683336937,-0.06792609682726494,0.9198581290212716
0.3635035564119322,0.17424254654728744,-0.06940999195179366,0.9125168231138786
0.3581432389879703,0.14970534489021656,-0.05829462685362841,0.919740977970702
0.34516307072256336,0.1318683994581032,-0.04905084997145614,0.9279370635720974
0.33736582290459133,0.12783901560512234,-0.04629992125220956,0.9315029817005743
0.3165134115582636,0.11125278162315069,-0.037408964090575814,0.941298384302518
0.30986380117769896,0.10664519987569132,-0.03500090006389864,0.944132492321866
0.3114863772554045,0.09566495482206917,-0.03153606908203111,0.9448967824847584
0.32170294236094094,0.08911816760969458,-0.030430076884963804,0.9421460499832172
0.35350331392481854,0.09687409416926793,-0.036835825791583475,0.9296741035767895
0.37841285376237305,0.09400760605325198,-0.038665422736637235,0.9200387313565395
0.40011650689554284,0.08960080879349269,-0.03934349037604123,0.9112247613724571
0.4202855647515644,0.08324384137680309,-0.03875581152926674,0.9027338998880013
0.43364056564542397,0.07894728377979995,-0.03817396382590119,0.896808750345539
0.44147618702244007,0.05908941518804746,-0.029151875346680428,0.8948504821860653
0.4097542473004539,0.0469028675473221,-0.02110212104947303,0.9107449029900142
0.34847540526590215,0.048524680456299124,-0.018068061948812653,0.935886634400125
0.3127679061638604,0.05852771348161197,-0.019313200462057735,0.947827908386539
0.2930798271093529,0.07044285418476473,-0.021658036003128312,0.9532433837758031
0.2841759604263812,0.08082468841568351,-0.024049291443961195,0.9550565558328443
0.2953949157038937,0.10639166814587672,-0.033121563568057115,0.9488548986816869
0.32727661651232876,0.13694934594296326,-0.048001947616609475,0.9337187509925294
0.24601728310423873,0.35310106597683705,-0.09679476037501011,0.8974552401005716
0.24419122873268734,0.3530784039323265,-0.09600680044415785,0.8980473143187373
0.22973009754199275,0.35291540234181423,-0.08982863689528395,0.9025550493276281
0.19919676106073295,0.35189454779753704,-0.07691399202570724,0.911358938862153
0.17061328112648538,0.3519494736535948,-0.0654101692127323,0.9180109945211845
0.15363271123205638,0.35155762423257964,-0.058604616332209286,0.9216125681803534
0.15819056975474297,0.35014723370249967,-0.06012282434765835,0.9212805785229696
0.17002799476450933,0.34701866121419017,-0.0641276569680186,0.920084872920571
0.1892323887981726,0.33801641655568293,-0.0695793828411594,0.9192903320779762
0.2183065483408238,0.3198741047202201,-0.0759995666255086,0.918829077660088
0.23005307857562612,0.29792585849923303,-0.07421825946563756,0.9234757245522284
0.23577355397111757,0.27837315900034537,-0.07069498510042391,0.9283972396973441
0.2361935228583274,0.2625369749460367,-0.06644791970767618,0.9332050313368864
0.24125899686442281,0.24621247660697546,-0.06342440889076123,0.9365633225532001
0.25378552163520185,0.21166848310079814,-0.05702030682613674,0.9420923770414497
0.26515012740229604,0.1838070991288231,-0.051566458077250535,0.9451197070476102
0.2766463013505363,0.1716795178159474,-0.050302757084673806,0.9441729713041104
0.2914806392348978,0.1614444289362077,-0.049980329375813155,0.9415289161741993
0.3014402959000792,0.14487855140918562,-0.04639708357362114,0.9412710895300627
0.30278281554678366,0.13050262923829736,-0.04189562036830761,0.9431523669934825
0.30411113384024,0.12078486966535439,-0.0389049776399081,0.9441471475618434
0.30888493502652925,0.12489613540978256,-0.040955018346544726,0.9419733216740229
0.3205496987785907,0.13790178415708615,-0.04722947462320735,0.9359489116752383
0.3514913925325923,0.1482615312100104,-0.056481524482481435,0.9226495308246231
0.3983315159086673,0.15922506926408403,-0.07042721213558151,0.9005661488988805
0.4176174574310327,0.1723253440145313,-0.08100208764188976,0.888447126652323
0.42718119651756026,0.1775155032649237,-0.08593812750596998,0.882393965121699
0.4303935369261633,0.18053466639070745,-0.0882981300642919,0.879984134987974
0.4302320747486098,0.1799457319585477,-0.08795367702771031,0.8802181809669205
0.42750209191343935,0.19064121897239544,-0.09273907889582264,0.8788045006051726
0.41839824858295,0.22257341324188895,-0.10653717347970544,0.8741017171745692
0.38293876079459127,0.26513048297755465,-0.11572747066156709,0.877308888027169
0.3301453210256533,0.2966425916209103,-0.11012435904959961,0.8893142669412276
0.275860509849731,0.31990625574079534,-0.09793601034263773,0.9010935048714523
0.23317109767091238,0.34523669570567567,-0.08897652039636776,0.9047242905810164
0.20402322606175136,0.38549316218971913,-0.08782003833669158,0.8955764545804387
0.19981898688133914,0.43692370979704137,-0.100203873183082,0.871280223635321
0.23709988056766546,0.00900454506787837,-0.002197741732534384,0.9714410608648352
0.24692098751025504,0.03306018759591851,-0.008429327424277195,0.9684348178180385
0.25333712713307105,0.059003088548641586,-0.015482550783984987,0.9654528606715632
0.25564249421048246,0.07963711301109705,-0.02113526810983495,0.9632539363153553
0.2542384905641038,0.08279664237442015,-0.02185108520501508,0.9633431558912804
0.25352134841088353,0.07506932204357994,-0.019738091751467225,0.9642105218892062
0.2521070504307503,0.044098534034902805,-0.011501403661984747,0.9666256111509169
0.2237769695735382,0.4601544702914462,-0.12105750503842476,0.8506037925104462
0.23062663967917854,0.43181016449876114,-0.11521788244091312,0.8643356839050874
0.24196240806649819,0.38580717525974084,-0.10560052064917472,0.8839997435742752
0.2459075355012751,0.35256328383895763,-0.0965757013685589,0.8977203065418264
0.24871533820436542,0.3160059521669338,-0.08622586507461678,0.9115075528645343
0.24797064981085884,0.2836225928550012,-0.07618224457635855,0.9231820228242612
0.24817451507856,0.25736788557265966,-0.06857798885470616,0.9313797512218224
0.248288904215244,0.2530988856678253,-0.06738287651497829,0.932605555457325
0.2501580783313259,0.2501265783313311,-0.06706950235428148,0.9329304971495935
0.25280829923439374,0.24924080680168448,-0.06757726065421198,0.9324163758244122
0.2545568425170184,0.24392704270872845,-0.06652226835292874,0.9334212337290818
0.26131114263467575,0.21408521484840493,-0.05955624988812289,0.9393279835166927
0.2703911809341008,0.19477692124801524,-0.055957389103316275,0.9411797547902031
0.27363565706476084,0.1971613948236559,-0.057415007564861516,0.9396565481495108
0.2689119381492702,0.20708739111317406,-0.059320695113147234,0.9387663378573156
0.27555285770674665,0.22494348701345773,-0.06648993769613556,0.9322285870134192
0.2833507134004192,0.2312607986513791,-0.07060946886958205,0.928032929980696
0.2909028474402402,0.2363374607777607,-0.07439698892704592,0.9241132106094306
0.29238306829975974,0.24069710865152122,-0.07629932947222284,0.9223640580489382
0.2885580848877785,0.2462537134665859,-0.07706678127429553,0.9220379880860843
0.2771393744654351,0.25600594788956577,-0.07687649265308495,0.9229001715480567
0.26933113393017427,0.2673986351330124,-0.0781219648845722,0.921876167837884
0.2645929246277297,0.2788889376226432,-0.08023844801709794,0.9196593587674001
0.26059912626536674,0.28720898492589036,-0.08152094138285135,0.9181249536330124
0.25434917974070514,0.292690279696328,-0.08107894433443177,0.9181857653667529
0.24913612981743646,0.2895071555178303,-0.07832541748799372,0.9208593403440591
0.2479759317869453,0.28316366629943684,-0.07604819747160718,0.9233325224444209
0.2489293272015167,0.2760510010501194,-0.07425888953365324,0.9253732502095875
0.2515150081395758,0.2634947215792335,-0.07137195454241858,0.9285562861158317
0.2538303560096761,0.25108335946448923,-0.06841320298708997,0.9315830240107826
0.25745290000290477,0.23575410313269501,-0.0649262869504548,0.9348382664391848
0.2638627027928963,0.21981695690183187,-0.061892207114730945,0.9371373080993591
0.2716079812392428,0.20832779053892672,-0.06034608637138834,0.9376497139529074
0.2771893037060107,0.1965733795696766,-0.05804634309206438,0.9386988965633076
0.2796970215029184,0.19193706548171033,-0.05717364732891318,0.9389680043046061
0.2822668149232704,0.1916741907796605,-0.05766571781058665,0.9382223162829929
